run,t,x,y,heading,speed,turn_rate,left_spin,right_spin,left_encoder,right_encoder,gyro,left_noise,right_noise,gyro_noise,gyro_bias,severity_left,severity_right,severity_gyro,fault_mode
0,5.68,4.3704,-3.98046,-1.57897,1.08266,-0.00786814,10.8444,10.8089,10.7379,10.7998,-0.000655378,0.123377,0.123236,0.0100024,0.000628651,0,0.362677,0,bias
0,5.7,4.37022,-4.00211,-1.57913,1.08709,0.00186036,10.8667,10.8751,10.7379,10.7998,0.0078424,0.123467,0.1235,0.0100006,0.000628651,0,0.362677,0,bias
0,5.72,4.37004,-4.02385,-1.57909,1.09149,0.0116033,10.8888,10.941,11.0447,10.7998,-0.0058357,0.123555,0.123764,0.0100035,0.000628651,0,0.362677,0,bias
0,5.74,4.36986,-4.04568,-1.57886,1.09586,0.0213563,10.9106,11.0067,10.7379,11.1066,0.0237358,0.123642,0.124027,0.0100064,0.000628651,0,0.362677,0,bias
0,5.76,4.36969,-4.0676,-1.57843,1.10021,0.031115,10.9321,11.0721,11.0447,11.4134,0.0415133,0.123728,0.124288,0.0100093,0.000628651,0,0.362677,0,bias
0,5.78,4.36953,-4.0896,-1.57781,1.10452,0.0408752,10.9533,11.1372,11.0447,11.1066,0.0380395,0.123813,0.124549,0.0100123,0.000628651,0,0.362677,0,bias
0,5.8,4.36938,-4.11169,-1.57699,1.10881,0.0506324,10.9742,11.202,11.0447,11.1066,0.0355107,0.123897,0.124808,0.0100152,0.000628651,0,0.362677,0,bias
0,5.82,4.36925,-4.13387,-1.57598,1.11306,0.0603825,10.9947,11.2664,11.0447,11.4134,0.0591189,0.123979,0.125066,0.0100181,0.000628651,0,0.362677,0,bias
0,5.84,4.36915,-4.15613,-1.57477,1.11727,0.0701209,11.0149,11.3304,11.0447,11.4134,0.065419,0.12406,0.125322,0.010021,0.000628651,0,0.362677,0,bias
0,5.86,4.36908,-4.17848,-1.57337,1.12144,0.0798435,11.0347,11.394,11.0447,11.4134,0.0781134,0.124139,0.125576,0.010024,0.000628651,0,0.362677,0,bias
0,5.88,4.36904,-4.2009,-1.57177,1.12556,0.089546,11.0542,11.4571,11.0447,11.7202,0.0944056,0.124217,0.125828,0.0100269,0.000628651,0,0.362677,0,bias
0,5.9,4.36904,-4.22342,-1.56998,1.12964,0.0992239,11.0732,11.5197,11.0447,11.4134,0.106692,0.124293,0.126079,0.0100298,0.000628651,0,0.362677,0,bias
0,5.92,4.36908,-4.24601,-1.568,1.13368,0.108873,11.0918,11.5817,11.0447,11.7202,0.107989,0.124367,0.126327,0.0100327,0.000628651,0,0.362677,0,bias
0,5.94,4.36917,-4.26868,-1.56582,1.13766,0.118489,11.11,11.6432,11.0447,11.7202,0.100222,0.12444,0.126573,0.0100355,0.000628651,0,0.362677,0,bias
0,5.96,4.36931,-4.29143,-1.56345,1.14159,0.128068,11.1277,11.704,11.0447,12.027,0.123111,0.124511,0.126816,0.0100384,0.000628651,0,0.362677,0,bias
0,5.98,4.3695,-4.31426,-1.56089,1.14546,0.137606,11.145,11.7642,11.3515,11.7202,0.1312,0.12458,0.127057,0.0100413,0.000628651,0,0.362677,0,bias
0,6,4.36976,-4.33717,-1.55814,1.14928,0.147098,11.1618,11.8237,11.3515,12.027,0.130131,0.124647,0.127295,0.0100441,0.000628651,0,0.362677,0,bias
0,6.02,4.37009,-4.36016,-1.55519,1.15303,0.15654,11.1781,11.8825,11.3515,11.7202,0.155381,0.124712,0.12753,0.010047,0.000628651,0,0.362677,0,bias
0,6.04,4.37048,-4.38321,-1.55206,1.15673,0.165928,11.1939,11.9406,11.3515,12.027,0.177802,0.124776,0.127762,0.0100498,0.000628651,0,0.362677,0,bias
0,6.06,4.37095,-4.40634,-1.54874,1.16035,0.175258,11.2092,11.9979,11.3515,11.7202,0.171137,0.124837,0.127991,0.0100526,0.000628651,0,0.362677,0,bias
0,6.08,4.37151,-4.42954,-1.54524,1.16391,0.184526,11.224,12.0543,11.3515,12.027,0.18298,0.124896,0.128217,0.0100554,0.000628651,0,0.362677,0,bias
0,6.1,4.37214,-4.45281,-1.54155,1.16741,0.193728,11.2382,12.1099,11.3515,12.3338,0.185096,0.124953,0.12844,0.0100581,0.000628651,0,0.362677,0,bias
0,6.12,4.37287,-4.47615,-1.53767,1.17083,0.202859,11.2518,12.1647,11.3515,12.027,0.191262,0.125007,0.128659,0.0100609,0.000628651,0,0.362677,0,bias
0,6.14,4.3737,-4.49955,-1.53362,1.17417,0.211917,11.2649,12.2185,11.0447,12.3338,0.212263,0.12506,0.128874,0.0100636,0.000628651,0,0.362677,0,bias
0,6.16,4.37462,-4.52302,-1.52938,1.17744,0.220896,11.2774,12.2715,11.3515,12.3338,0.219674,0.12511,0.129086,0.0100663,0.000628651,0,0.362677,0,bias
0,6.18,4.37564,-4.54654,-1.52496,1.18064,0.229794,11.2893,12.3234,11.0447,12.3338,0.22876,0.125157,0.129294,0.0100689,0.000628651,0,0.362677,0,bias
0,6.2,4.37678,-4.57013,-1.52036,1.18375,0.238607,11.3006,12.3744,11.0447,12.6406,0.264282,0.125203,0.129497,0.0100716,0.000628651,0,0.362677,0,bias
0,6.22,4.37803,-4.59377,-1.51559,1.18678,0.247329,11.3113,12.4243,11.3515,12.3338,0.245226,0.125245,0.129697,0.0100742,0.000628651,0,0.362677,0,bias
0,6.24,4.3794,-4.61747,-1.51065,1.18973,0.255959,11.3214,12.4732,11.0447,12.3338,0.2617,0.125286,0.129893,0.0100768,0.000628651,0,0.362677,0,bias
0,6.26,4.38089,-4.64121,-1.50553,1.19259,0.264492,11.3308,12.521,11.3515,12.3338,0.268136,0.125323,0.130084,0.0100793,0.000628651,0,0.362677,0,bias
0,6.28,4.38251,-4.66501,-1.50024,1.19537,0.272925,11.3396,12.5677,11.3515,12.9474,0.266489,0.125358,0.130271,0.0100819,0.000628651,0,0.362677,0,bias
0,6.3,4.38426,-4.68885,-1.49478,1.19805,0.281254,11.3477,12.6133,11.3515,12.6406,0.252355,0.125391,0.130453,0.0100844,0.000628651,0,0.362677,0,bias
0,6.32,4.38615,-4.71274,-1.48915,1.20065,0.289476,11.3551,12.6578,11.3515,12.6406,0.285471,0.125421,0.130631,0.0100868,0.000628651,0,0.362677,0,bias
0,6.34,4.38817,-4.73667,-1.48336,1.20315,0.297587,11.3619,12.701,11.0447,12.6406,0.29038,0.125448,0.130804,0.0100893,0.000628651,0,0.362677,0,bias
0,6.36,4.39035,-4.76063,-1.47741,1.20555,0.305584,11.368,12.7431,11.3515,12.6406,0.303364,0.125472,0.130972,0.0100917,0.000628651,0,0.362677,0,bias
0,6.38,4.39267,-4.78463,-1.4713,1.20786,0.313464,11.3734,12.7839,11.3515,12.9474,0.288394,0.125493,0.131136,0.010094,0.000628651,0,0.362677,0,bias
0,6.4,4.39514,-4.80866,-1.46503,1.21008,0.321224,11.378,12.8235,11.3515,12.9474,0.318201,0.125512,0.131294,0.0100964,0.000628651,0,0.362677,0,bias
0,6.42,4.39778,-4.83272,-1.45861,1.21219,0.32886,11.382,12.8618,11.0447,12.9474,0.332889,0.125528,0.131447,0.0100987,0.000628651,0,0.362677,0,bias
0,6.44,4.40057,-4.8568,-1.45203,1.2142,0.336369,11.3852,12.8989,11.3515,12.9474,0.329516,0.125541,0.131596,0.0101009,0.000628651,0,0.362677,0,bias
0,6.46,4.40353,-4.88091,-1.4453,1.21612,0.343749,11.3877,12.9346,11.3515,12.9474,0.324978,0.125551,0.131738,0.0101031,0.000628651,0,0.362677,0,bias
0,6.48,4.40665,-4.90503,-1.43843,1.21792,0.350997,11.3895,12.969,11.3515,12.9474,0.346501,0.125558,0.131876,0.0101053,0.000628651,0,0.362677,0,bias
0,6.5,4.40995,-4.92916,-1.43141,1.21963,0.358109,11.3905,13.002,11.3515,12.9474,0.3678,0.125562,0.132008,0.0101074,0.000628651,0,0.362677,0,bias
0,6.52,4.41343,-4.9533,-1.42425,1.22122,0.365083,11.3908,13.0337,11.6583,13.2542,0.351515,0.125563,0.132135,0.0101095,0.000628651,0,0.362677,0,bias
0,6.54,4.41708,-4.97745,-1.41694,1.22271,0.371917,11.3903,13.0639,11.0447,13.2542,0.373267,0.125561,0.132256,0.0101116,0.000628651,0,0.362677,0,bias
0,6.56,4.42092,-5.0016,-1.40951,1.22409,0.378608,11.3891,13.0928,11.3515,13.2542,0.37148,0.125556,0.132371,0.0101136,0.000628651,0,0.362677,0,bias
0,6.58,4.42494,-5.02575,-1.40193,1.22537,0.385153,11.3871,13.1203,11.3515,13.2542,0.389802,0.125548,0.132481,0.0101155,0.000628651,0,0.362677,0,bias
0,6.6,4.42916,-5.0499,-1.39423,1.22653,0.39155,11.3843,13.1463,11.0447,13.2542,0.390675,0.125537,0.132585,0.0101175,0.000628651,0,0.362677,0,bias
0,6.62,4.43356,-5.07403,-1.3864,1.22758,0.397796,11.3807,13.1708,11.3515,13.561,0.392953,0.125523,0.132683,0.0101193,0.000628651,0,0.362677,0,bias
0,6.64,4.43816,-5.09815,-1.37844,1.22852,0.40389,11.3764,13.1939,11.6583,13.2542,0.402191,0.125506,0.132776,0.0101212,0.000628651,0,0.362677,0,bias
0,6.66,4.44295,-5.12224,-1.37037,1.22934,0.40983,11.3713,13.2155,11.6583,13.2542,0.412403,0.125485,0.132862,0.0101229,0.000628651,0,0.362677,0,bias
0,6.68,4.44795,-5.14632,-1.36217,1.23005,0.415613,11.3654,13.2356,11.3515,13.2542,0.412297,0.125462,0.132943,0.0101247,0.000628651,0,0.362677,0,bias
0,6.7,4.45314,-5.17036,-1.35386,1.23065,0.421237,11.3587,13.2543,11.3515,13.2542,0.416357,0.125435,0.133017,0.0101264,0.000628651,0,0.362677,0,bias
0,6.72,4.45854,-5.19438,-1.34543,1.23113,0.426701,11.3512,13.2714,11.3515,13.2542,0.426962,0.125405,0.133085,0.010128,0.000628651,0,0.362677,0,bias
0,6.74,4.46414,-5.21835,-1.3369,1.23149,0.432003,11.3429,13.2869,11.3515,13.2542,0.421955,0.125372,0.133148,0.0101296,0.000628651,0,0.362677,0,bias
0,6.76,4.46996,-5.24229,-1.32826,1.23174,0.437141,11.3338,13.301,11.3515,13.561,0.441561,0.125335,0.133204,0.0101311,0.000628651,0,0.362677,0,bias
0,6.78,4.47598,-5.26617,-1.31951,1.23187,0.442114,11.324,13.3135,11.3515,13.561,0.430792,0.125296,0.133254,0.0101326,0.000628651,0,0.362677,0,bias
0,6.8,4.48221,-5.29001,-1.31067,1.23189,0.44692,11.3133,13.3244,11.3515,13.2542,0.44416,0.125253,0.133298,0.0101341,0.000628651,0,0.362677,0,bias
0,6.82,4.48865,-5.31379,-1.30173,1.23178,0.451558,11.3018,13.3338,11.3515,13.561,0.444259,0.125207,0.133335,0.0101355,0.000628651,0,0.362677,0,bias
0,6.84,4.49531,-5.33751,-1.2927,1.23156,0.456026,11.2895,13.3416,11.3515,13.561,0.441553,0.125158,0.133367,0.0101368,0.000628651,0,0.362677,0,bias
0,6.86,4.50218,-5.36116,-1.28358,1.23122,0.460325,11.2764,13.3479,11.3515,13.2542,0.452015,0.125106,0.133392,0.0101381,0.000628651,0,0.362677,0,bias
0,6.88,4.50926,-5.38475,-1.27438,1.23076,0.464451,11.2626,13.3526,11.3515,13.561,0.455832,0.12505,0.13341,0.0101393,0.000628651,0,0.362677,0,bias
0,6.9,4.51656,-5.40826,-1.26509,1.23018,0.468405,11.2479,13.3557,11.3515,13.561,0.456441,0.124991,0.133423,0.0101405,0.000628651,0,0.362677,0,bias
0,6.92,4.52408,-5.43168,-1.25572,1.22948,0.472186,11.2324,13.3572,11.3515,13.561,0.464094,0.12493,0.133429,0.0101417,0.000628651,0,0.362677,0,bias
0,6.94,4.53181,-5.45503,-1.24627,1.22866,0.475793,11.2161,13.3572,11.0447,13.561,0.471396,0.124864,0.133429,0.0101427,0.000628651,0,0.362677,0,bias
0,6.96,4.53975,-5.47828,-1.23676,1.22773,0.479225,11.199,13.3556,11.0447,13.561,0.479943,0.124796,0.133422,0.0101438,0.000628651,0,0.362677,0,bias
0,6.98,4.54791,-5.50144,-1.22717,1.22668,0.482482,11.1812,13.3523,11.3515,13.561,0.485048,0.124725,0.133409,0.0101447,0.000628651,0,0.362677,0,bias
0,7,4.55629,-5.5245,-1.21752,1.2255,0.485563,11.1625,13.3476,11.6583,13.2542,0.476535,0.12465,0.13339,0.0101457,0.000628651,0,0.362677,0,bias
0,7.02,4.56488,-5.54745,-1.20781,1.22421,0.488468,11.1431,13.3412,11.0447,13.561,0.477275,0.124572,0.133365,0.0101465,0.000628651,0,0.362677,0,bias
0,7.04,4.57369,-5.5703,-1.19804,1.22281,0.491198,11.1229,13.3332,11.0447,13.561,0.459382,0.124491,0.133333,0.0101474,0.000628651,0,0.362677,0,bias
0,7.06,4.5827,-5.59303,-1.18822,1.22128,0.493751,11.1019,13.3237,11.0447,13.561,0.488425,0.124407,0.133295,0.0101481,0.000628651,0,0.362677,0,bias
0,7.08,4.59193,-5.61564,-1.17835,1.21964,0.496127,11.0801,13.3126,10.7379,13.561,0.482441,0.12432,0.133251,0.0101488,0.000628651,0,0.362677,0,bias
0,7.1,4.60138,-5.63814,-1.16842,1.21788,0.498328,11.0575,13.3,11.0447,13.2542,0.4998,0.12423,0.1332,0.0101495,0.000628651,0,0.362677,0,bias
0,7.12,4.61103,-5.6605,-1.15846,1.216,0.500352,11.0342,13.2858,11.0447,13.2542,0.501564,0.124137,0.133143,0.0101501,0.000628651,0,0.362677,0,bias
0,7.14,4.62088,-5.68273,-1.14845,1.21401,0.502201,11.0101,13.27,11.0447,13.2542,0.478682,0.124041,0.13308,0.0101507,0.000628651,0,0.362677,0,bias
0,7.16,4.63095,-5.70483,-1.13841,1.2119,0.503875,10.9853,13.2527,11.0447,13.2542,0.482509,0.123941,0.133011,0.0101512,0.000628651,0,0.362677,0,bias
0,7.18,4.64121,-5.72679,-1.12833,1.20968,0.505373,10.9597,13.2339,11.0447,13.2542,0.507828,0.123839,0.132936,0.0101516,0.000628651,0,0.362677,0,bias
0,7.2,4.65168,-5.7486,-1.11822,1.20735,0.506698,10.9334,13.2136,10.7379,13.2542,0.512237,0.123734,0.132854,0.010152,0.000628651,0,0.362677,0,bias
0,7.22,4.66235,-5.77026,-1.10809,1.2049,0.507849,10.9064,13.1917,10.7379,13.2542,0.512343,0.123625,0.132767,0.0101524,0.000628651,0,0.362677,0,bias
0,7.24,4.67322,-5.79177,-1.09793,1.20235,0.508828,10.8786,13.1683,11.0447,13.2542,0.520082,0.123514,0.132673,0.0101526,0.000628651,0,0.362677,0,bias
0,7.26,4.68428,-5.81312,-1.08775,1.19968,0.509635,10.8501,13.1435,11.0447,13.561,0.516214,0.1234,0.132574,0.0101529,0.000628651,0,0.362677,0,bias
0,7.28,4.69553,-5.83431,-1.07756,1.1969,0.510272,10.8209,13.1171,10.7379,13.561,0.533564,0.123284,0.132468,0.0101531,0.000628651,0,0.362677,0,bias
0,7.3,4.70697,-5.85534,-1.06735,1.19401,0.510738,10.791,13.0893,10.7379,13.2542,0.517479,0.123164,0.132357,0.0101532,0.000628651,0,0.362677,0,bias
0,7.32,4.7186,-5.8762,-1.05714,1.19102,0.511037,10.7604,13.06,10.7379,13.2542,0.516618,0.123041,0.13224,0.0101533,0.000628651,0,0.362677,0,bias
0,7.34,4.73041,-5.89688,-1.04692,1.18792,0.511168,10.7291,13.0293,10.7379,13.2542,0.515247,0.122916,0.132117,0.0101534,0.000628651,0,0.362677,0,bias
0,7.36,4.7424,-5.91739,-1.0367,1.18472,0.511134,10.6971,12.9972,10.7379,13.2542,0.517297,0.122788,0.131989,0.0101533,0.000628651,0,0.362677,0,bias
0,7.38,4.75457,-5.93772,-1.02647,1.18141,0.510936,10.6645,12.9637,10.7379,13.2542,0.524023,0.122658,0.131855,0.0101533,0.000628651,0,0.362677,0,bias
0,7.4,4.76691,-5.95788,-1.01625,1.178,0.510576,10.6312,12.9288,10.7379,12.9474,0.498781,0.122525,0.131715,0.0101532,0.000628651,0,0.362677,0,bias
0,7.42,4.77941,-5.97784,-1.00604,1.17449,0.510054,10.5973,12.8925,10.7379,12.9474,0.500286,0.122389,0.13157,0.010153,0.000628651,0,0.362677,0,bias
0,7.44,4.79209,-5.99762,-0.995842,1.17088,0.509374,10.5627,12.8549,10.7379,12.9474,0.514797,0.122251,0.131419,0.0101528,0.000628651,0,0.362677,0,bias
0,7.46,4.80492,-6.01721,-0.985654,1.16717,0.508536,10.5275,12.8159,10.4311,12.9474,0.510625,0.12211,0.131264,0.0101526,0.000628651,0,0.362677,0,bias
0,7.48,4.81791,-6.0366,-0.975484,1.16337,0.507544,10.4917,12.7756,10.7379,12.9474,0.50985,0.121967,0.131103,0.0101523,0.000628651,0,0.362677,0,bias
0,7.5,4.83106,-6.0558,-0.965333,1.15947,0.506398,10.4553,12.7341,10.4311,12.9474,0.515433,0.121821,0.130936,0.0101519,0.000628651,0,0.362677,0,bias
0,7.52,4.84435,-6.0748,-0.955205,1.15548,0.505101,10.4183,12.6912,10.4311,12.6406,0.516142,0.121673,0.130765,0.0101515,0.000628651,0,0.362677,0,bias
0,7.54,4.85779,-6.0936,-0.945103,1.15139,0.503656,10.3807,12.6472,10.4311,12.9474,0.497205,0.121523,0.130589,0.0101511,0.000628651,0,0.362677,0,bias
0,7.56,4.87137,-6.11219,-0.93503,1.14722,0.502065,10.3426,12.6019,10.4311,12.6406,0.504006,0.12137,0.130407,0.0101506,0.000628651,0,0.362677,0,bias
0,7.58,4.88509,-6.13059,-0.924988,1.14296,0.500329,10.3039,12.5553,10.1243,12.6406,0.495207,0.121215,0.130221,0.0101501,0.000628651,0,0.362677,0,bias
0,7.6,4.89894,-6.14877,-0.914982,1.13862,0.498452,10.2646,12.5077,10.1243,12.3338,0.507978,0.121059,0.130031,0.0101495,0.000628651,0,0.362677,0,bias
0,7.62,4.91291,-6.16675,-0.905013,1.13419,0.496436,10.2249,12.4588,10.4311,12.3338,0.483062,0.1209,0.129835,0.0101489,0.000628651,0,0.362677,0,bias
0,7.64,4.92701,-6.18452,-0.895084,1.12968,0.494284,10.1846,12.4089,10.1243,12.6406,0.501261,0.120738,0.129636,0.0101483,0.000628651,0,0.362677,0,bias
0,7.66,4.94123,-6.20208,-0.885198,1.12508,0.491998,10.1438,12.3578,10.1243,12.6406,0.482058,0.120575,0.129431,0.0101476,0.000628651,0,0.362677,0,bias
0,7.68,4.95556,-6.21943,-0.875358,1.12042,0.489582,10.1026,12.3057,10.1243,12.3338,0.489237,0.12041,0.129223,0.0101469,0.000628651,0,0.362677,0,bias
0,7.7,4.97,-6.23656,-0.865567,1.11567,0.487038,10.0609,12.2525,10.1243,12.027,0.494476,0.120244,0.12901,0.0101461,0.000628651,0,0.362677,0,bias
0,7.72,4.98455,-6.25348,-0.855826,1.11085,0.484368,10.0187,12.1984,10.1243,12.027,0.491088,0.120075,0.128793,0.0101453,0.000628651,0,0.362677,0,bias
0,7.74,4.9992,-6.27019,-0.846138,1.10596,0.481577,9.97609,12.1432,10.1243,12.3338,0.491794,0.119904,0.128573,0.0101445,0.000628651,0,0.362677,0,bias
0,7.76,5.01394,-6.28668,-0.836507,1.10101,0.478667,9.93306,12.0871,9.81748,12.3338,0.486233,0.119732,0.128348,0.0101436,0.000628651,0,0.362677,0,bias
0,7.78,5.02877,-6.30295,-0.826934,1.09598,0.475642,9.88961,12.03,10.1243,12.3338,0.482952,0.119558,0.12812,0.0101427,0.000628651,0,0.362677,0,bias
0,7.8,5.04369,-6.31901,-0.817421,1.09089,0.472504,9.84577,11.972,9.81748,12.3338,0.461902,0.119383,0.127888,0.0101418,0.000628651,0,0.362677,0,bias
0,7.82,5.05869,-6.33485,-0.807971,1.08574,0.469257,9.80156,11.9132,9.81748,11.7202,0.468843,0.119206,0.127653,0.0101408,0.000628651,0,0.362677,0,bias
0,7.84,5.07377,-6.35048,-0.798586,1.08053,0.465904,9.75698,11.8535,9.81748,12.027,0.471232,0.119028,0.127414,0.0101398,0.000628651,0,0.362677,0,bias
0,7.86,5.08892,-6.36589,-0.789267,1.07526,0.462448,9.71205,11.7931,9.51068,11.7202,0.456961,0.118848,0.127172,0.0101387,0.000628651,0,0.362677,0,bias
0,7.88,5.10414,-6.38109,-0.780019,1.06993,0.458893,9.6668,11.7318,9.81748,11.7202,0.468286,0.118667,0.126927,0.0101377,0.000628651,0,0.362677,0,bias
0,7.9,5.11942,-6.39607,-0.770841,1.06455,0.455243,9.62124,11.6698,9.51068,11.7202,0.471195,0.118485,0.126679,0.0101366,0.000628651,0,0.362677,0,bias
0,7.92,5.13476,-6.41083,-0.761736,1.05913,0.451501,9.57538,11.6071,9.51068,12.027,0.437844,0.118302,0.126429,0.0101355,0.000628651,0,0.362677,0,bias
0,7.94,5.15015,-6.42538,-0.752706,1.05365,0.44767,9.52924,11.5438,9.51068,11.4134,0.440731,0.118117,0.126175,0.0101343,0.000628651,0,0.362677,0,bias
0,7.96,5.1656,-6.43972,-0.743752,1.04813,0.443755,9.48284,11.4797,9.51068,11.7202,0.447492,0.117931,0.125919,0.0101331,0.000628651,0,0.362677,0,bias
0,7.98,5.18109,-6.45384,-0.734877,1.04257,0.439759,9.4362,11.4151,9.51068,11.4134,0.426944,0.117745,0.12566,0.0101319,0.000628651,0,0.362677,0,bias
0,8,5.19662,-6.46775,-0.726082,1.03696,0.435685,9.38933,11.3499,9.51068,11.7202,0.432624,0.117557,0.1254,0.0101307,0.000628651,0,0.362677,0,bias
0,8.02,5.21219,-6.48146,-0.717368,1.03132,0.431537,9.34225,11.2842,9.20388,11.1066,0.425271,0.117369,0.125137,0.0101295,0.000628651,0,0.362677,0,bias
0,8.04,5.22779,-6.49495,-0.708738,1.02564,0.42732,9.29498,11.2179,9.51068,11.1066,0.417436,0.11718,0.124872,0.0101282,0.000628651,0,0.362677,0,bias
0,8.06,5.24342,-6.50823,-0.700191,1.01994,0.423037,9.24753,11.1512,9.20388,11.1066,0.426355,0.11699,0.124605,0.0101269,0.000628651,0,0.362677,0,bias
0,8.08,5.25907,-6.52131,-0.69173,1.0142,0.418691,9.19993,11.084,9.20388,11.1066,0.417416,0.1168,0.124336,0.0101256,0.000628651,0,0.362677,0,bias
0,8.1,5.27475,-6.53418,-0.683357,1.00843,0.414288,9.1522,11.0165,9.20388,11.1066,0.42049,0.116609,0.124066,0.0101243,0.000628651,0,0.362677,0,bias
0,8.12,5.29044,-6.54685,-0.675071,1.00265,0.40983,9.10434,10.9486,9.20388,10.7998,0.402375,0.116417,0.123794,0.0101229,0.000628651,0,0.362677,0,bias
0,8.14,5.30615,-6.55932,-0.666874,0.996836,0.405322,9.05638,10.8803,9.20388,10.7998,0.408507,0.116226,0.123521,0.0101216,0.000628651,0,0.362677,0,bias
0,8.16,5.32186,-6.57159,-0.658768,0.991007,0.400767,9.00834,10.8118,8.89709,10.7998,0.412725,0.116033,0.123247,0.0101202,0.000628651,0,0.362677,0,bias
0,8.18,5.33758,-6.58366,-0.650753,0.985162,0.39617,8.96024,10.743,8.89709,11.1066,0.387295,0.115841,0.122972,0.0101189,0.000628651,0,0.362677,0,bias
0,8.2,5.35331,-6.59553,-0.642829,0.979305,0.391535,8.91209,10.674,8.89709,10.7998,0.361861,0.115648,0.122696,0.0101175,0.000628651,0,0.362677,0,bias
0,8.22,5.36903,-6.60721,-0.634998,0.973436,0.386865,8.86392,10.6048,8.89709,10.7998,0.395364,0.115456,0.122419,0.0101161,0.000628651,0,0.362677,0,bias
0,8.24,5.38475,-6.6187,-0.627261,0.96756,0.382164,8.81573,10.5355,8.89709,10.493,0.369613,0.115263,0.122142,0.0101146,0.000628651,0,0.362677,0,bias
0,8.26,5.40046,-6.63,-0.619618,0.96168,0.377438,8.76756,10.466,8.89709,10.1862,0.367799,0.11507,0.121864,0.0101132,0.000628651,0,0.362677,0,bias
0,8.28,5.41616,-6.64111,-0.612069,0.955797,0.372689,8.71942,10.3965,8.89709,10.493,0.369643,0.114878,0.121586,0.0101118,0.000628651,0,0.362677,0,bias
0,8.3,5.43184,-6.65203,-0.604615,0.949915,0.367922,8.67132,10.327,8.59029,10.7998,0.379017,0.114685,0.121308,0.0101104,0.000628651,0,0.362677,0,bias
0,8.32,5.44751,-6.66278,-0.597257,0.944036,0.36314,8.6233,10.2574,8.59029,10.493,0.362871,0.114493,0.12103,0.0101089,0.000628651,0,0.362677,0,bias
0,8.34,5.46316,-6.67334,-0.589994,0.938164,0.358349,8.57535,10.1879,8.59029,10.1862,0.349498,0.114301,0.120752,0.0101075,0.000628651,0,0.362677,0,bias
0,8.36,5.47879,-6.68372,-0.582827,0.932301,0.353551,8.52752,10.1185,8.59029,10.1862,0.346284,0.11411,0.120474,0.0101061,0.000628651,0,0.362677,0,bias
0,8.38,5.4944,-6.69393,-0.575756,0.926449,0.348751,8.4798,10.0492,8.59029,9.87942,0.335039,0.113919,0.120197,0.0101046,0.000628651,0,0.362677,0,bias
0,8.4,5.50997,-6.70396,-0.568781,0.920612,0.343953,8.43223,9.98002,8.59029,9.87942,0.336987,0.113729,0.11992,0.0101032,0.000628651,0,0.362677,0,bias
0,8.42,5.52552,-6.71382,-0.561902,0.914793,0.339161,8.38482,9.91104,8.2835,9.87942,0.328502,0.113539,0.119644,0.0101017,0.000628651,0,0.362677,0,bias
0,8.44,5.54104,-6.72352,-0.555119,0.908994,0.334379,8.33759,9.84229,8.2835,9.87942,0.325456,0.11335,0.119369,0.0101003,0.000628651,0,0.362677,0,bias
0,8.46,5.55652,-6.73305,-0.548431,0.903218,0.329611,8.29055,9.77381,8.2835,9.87942,0.317289,0.113162,0.119095,0.0100989,0.000628651,0,0.362677,0,bias
0,8.48,5.57196,-6.74242,-0.541839,0.897468,0.324861,8.24374,9.70561,8.2835,9.87942,0.331661,0.112975,0.118822,0.0100975,0.000628651,0,0.362677,0,bias
0,8.5,5.58737,-6.75162,-0.535342,0.891746,0.320132,8.19716,9.63776,8.2835,9.57263,0.312705,0.112789,0.118551,0.010096,0.000628651,0,0.362677,0,bias
0,8.52,5.60274,-6.76067,-0.528939,0.886055,0.31543,8.15084,9.57027,8.2835,9.57263,0.315538,0.112603,0.118281,0.0100946,0.000628651,0,0.362677,0,bias
0,8.54,5.61807,-6.76957,-0.52263,0.880399,0.310756,8.10479,9.50319,7.9767,9.26583,0.312959,0.112419,0.118013,0.0100932,0.000628651,0,0.362677,0,bias
0,8.56,5.63335,-6.77831,-0.516415,0.874779,0.306117,8.05903,9.43655,7.9767,9.57263,0.313517,0.112236,0.117746,0.0100918,0.000628651,0,0.362677,0,bias
0,8.58,5.64859,-6.7869,-0.510293,0.869198,0.301514,8.01358,9.37039,7.9767,9.57263,0.324897,0.112054,0.117482,0.0100905,0.000628651,0,0.362677,0,bias
0,8.6,5.66379,-6.79535,-0.504263,0.86366,0.296953,7.96846,9.30474,7.9767,9.26583,0.289325,0.111874,0.117219,0.0100891,0.000628651,0,0.362677,0,bias
0,8.62,5.67894,-6.80365,-0.498324,0.858166,0.292436,7.92368,9.23964,8.2835,9.26583,0.292619,0.111695,0.116959,0.0100877,0.000628651,0,0.362677,0,bias
0,8.64,5.69404,-6.81181,-0.492475,0.85272,0.287968,7.87927,9.17513,7.9767,9.57263,0.288045,0.111517,0.116701,0.0100864,0.000628651,0,0.362677,0,bias
0,8.66,5.70909,-6.81983,-0.486716,0.847324,0.283552,7.83525,9.11123,7.9767,8.95903,0.27502,0.111341,0.116445,0.0100851,0.000628651,0,0.362677,0,bias
0,8.68,5.72409,-6.82771,-0.481045,0.84198,0.279192,7.79162,9.04798,7.6699,8.95903,0.27656,0.111166,0.116192,0.0100838,0.000628651,0,0.362677,0,bias
