scenario,arm,seed,t,severity,speed_error,speed_sd,nis,bias_left,noise_left,r_ale_left,r_unm_left
noise_inflation,layered,2003,34.6,3,-0.0042319,0.010185,0.94619,0.0024388,0.2369,0.02805,0.25933
noise_inflation,layered,2003,34.7,3,0.008719,0.0099092,1.8513,0.0092395,0.24997,0.027858,0.26031
noise_inflation,layered,2003,34.8,3,-0.0064848,0.0096509,0.098996,0.0017522,0.24796,0.02764,0.26096
noise_inflation,layered,2003,34.9,3,0.0021957,0.0090502,13.676,0.0026021,0.25895,0.027813,0.2616
noise_inflation,layered,2003,35,3,-0.012686,0.0087784,2.2865,0.00468,0.26278,0.027849,0.26335
noise_inflation,layered,2003,35.1,3,-0.0080979,0.0083385,2.1304,0.0081721,0.27063,0.027808,0.26469
noise_inflation,layered,2003,35.2,3,-0.0068868,0.0081717,3.4022,0,0.27615,0.027848,0.2656
noise_inflation,layered,2003,35.3,3,-0.0001853,0.0080805,3.1159,0.0019293,0.26596,0.027618,0.26641
noise_inflation,layered,2003,35.4,3,0.0020026,0.0082088,0.26826,0.0016314,0.2742,0.027569,0.26732
noise_inflation,layered,2003,35.5,3,0.0047274,0.0084226,1.0379,0.0023262,0.27723,0.027525,0.26783
noise_inflation,layered,2003,35.6,3,-0.011891,0.0086674,1.9765,0,0.27196,0.027105,0.26814
noise_inflation,layered,2003,35.7,3,0.00086241,0.0091755,1.6191,0.0016469,0.26301,0.027,0.26824
noise_inflation,layered,2003,35.8,3,-0.0054252,0.009502,3.7476,0,0.27893,0.027311,0.26813
noise_inflation,layered,2003,35.9,3,-0.010806,0.0099201,0.62117,0.0013374,0.28197,0.027302,0.2683
noise_inflation,layered,2003,36,3,-0.010255,0.010074,0.47017,0,0.2829,0.027209,0.26846
noise_inflation,layered,2003,36.1,3,-0.0057074,0.010033,1.5516,0.0021624,0.28243,0.027111,0.26833
noise_inflation,layered,2003,36.2,3,-0.014852,0.0098232,1.2196,0.0033868,0.28442,0.027126,0.26825
noise_inflation,layered,2003,36.3,3,-0.012942,0.0094976,1.2911,0.0049931,0.28652,0.027004,0.26808
noise_inflation,layered,2003,36.4,3,-0.012898,0.0091226,0.8669,0.0099431,0.28775,0.026941,0.2677
noise_inflation,layered,2003,36.5,3,-0.0012163,0.0088742,3.1758,0.0073889,0.28531,0.026941,0.26708
noise_inflation,layered,2003,36.6,3,-0.0039127,0.008783,0.68258,0,0.27513,0.026792,0.26664
noise_inflation,layered,2003,36.7,3,-0.0038024,0.0087025,1.9165,0,0.27623,0.02687,0.26588
noise_inflation,layered,2003,36.8,3,0.002485,0.0086314,2.0518,0.0057884,0.27713,0.027015,0.2652
noise_inflation,layered,2003,36.9,3,0.001241,0.0085072,1.1074,0.011028,0.27769,0.027183,0.26463
noise_inflation,layered,2003,37,3,-0.007767,0.0086113,2.0954,0.015264,0.27491,0.027152,0.26391
noise_inflation,layered,2003,37.1,3,-0.0050529,0.0086686,0.80625,0.017098,0.27667,0.027343,0.26391
noise_inflation,layered,2003,37.2,3,-0.0057386,0.0086812,0.4402,0.016822,0.27613,0.027301,0.26394
noise_inflation,layered,2003,37.3,3,-0.009747,0.0086207,0.69513,0.017719,0.27588,0.027254,0.26399
noise_inflation,layered,2003,37.4,3,-0.0082796,0.0086046,0.15738,0.017813,0.27454,0.027284,0.26409
noise_inflation,layered,2003,37.5,3,-0.0019803,0.0086907,3.2358,0.018874,0.27543,0.02739,0.26368
noise_inflation,layered,2003,37.6,3,0.0082147,0.0086551,3.1403,0.032478,0.27528,0.027836,0.26362
noise_inflation,layered,2003,37.7,3,0.0074018,0.008747,3.1853,0.034238,0.27344,0.028021,0.2636
noise_inflation,layered,2003,37.8,3,-0.0038141,0.0088935,0.90766,0.041372,0.27226,0.028263,0.26359
noise_inflation,layered,2003,37.9,3,-0.0015202,0.0089818,10.709,0.039476,0.27499,0.028392,0.26391
noise_inflation,layered,2003,38,3,-0.01106,0.008874,1.2729,0.033864,0.27644,0.028241,0.26476
noise_inflation,layered,2003,38.1,3,-0.0035459,0.0087364,2.4612,0.038931,0.27927,0.028511,0.26535
noise_inflation,layered,2003,38.2,3,0.0025022,0.0085901,0.46899,0.037059,0.27918,0.028468,0.26596
noise_inflation,layered,2003,38.3,3,-0.0063818,0.0083718,0.69834,0.042727,0.28404,0.028692,0.26644
noise_inflation,layered,2003,38.4,3,-0.00087718,0.0082512,2.0774,0.045616,0.28407,0.028875,0.26648
noise_inflation,layered,2003,38.5,3,-0.0026933,0.0083727,0.46223,0.052479,0.28102,0.028816,0.26647
noise_inflation,layered,2003,38.6,3,-0.0030117,0.0085397,0.90303,0.053807,0.2845,0.029026,0.26631
noise_inflation,layered,2003,38.7,3,0.0035077,0.0087781,2.8638,0.056186,0.28413,0.029301,0.2657
noise_inflation,layered,2003,38.8,3,-0.001508,0.0090199,0.014825,0.065543,0.27951,0.029162,0.26456
noise_inflation,layered,2003,38.9,3,-0.0037101,0.0090793,1.5343,0.067527,0.27597,0.029156,0.26308
noise_inflation,layered,2003,39,3,0.0035364,0.009196,4.9351,0.067486,0.27052,0.029056,0.26254
noise_inflation,layered,2003,39.1,3,0.004231,0.0092071,3.7394,0.070679,0.25708,0.028765,0.26208
noise_inflation,layered,2003,39.2,3,0.0045451,0.0093194,1.7663,0.072577,0.25231,0.028552,0.26152
noise_inflation,layered,2003,39.3,3,0.0084961,0.0093674,0.25758,0.066068,0.25257,0.028476,0.26076
noise_inflation,layered,2003,39.4,3,-0.0065857,0.0093856,0.35727,0.06366,0.25686,0.028505,0.25984
noise_inflation,layered,2003,39.5,3,-0.0097953,0.0093751,1.8551,0.065663,0.2553,0.028458,0.25844
noise_inflation,layered,2003,39.6,3,-0.0058885,0.0093949,0.55451,0.069991,0.2482,0.028546,0.25753
noise_inflation,layered,2003,39.7,3,0.0010549,0.0094812,0.21403,0.068769,0.24625,0.028645,0.25654
noise_inflation,layered,2003,39.8,3,0.0070933,0.0096296,1.8597,0.07092,0.24597,0.028818,0.25597
noise_inflation,layered,2003,39.9,3,-0.0016971,0.0096329,0.68684,0.076206,0.24301,0.028752,0.25584
noise_inflation,layered,2004,0,0,0.019869,0.043313,0.51546,0.028727,0.001764,0.023477,0
noise_inflation,layered,2004,0.1,0,0.0039542,0.0077832,4.8611,0,0,0.023321,0.00068021
noise_inflation,layered,2004,0.2,0,-0.0038802,0.0072609,0.10732,0.013316,0.001275,0.023127,0.0015585
noise_inflation,layered,2004,0.3,0,-0.0092036,0.0068562,6.4769,0.036659,0,0.023231,0.0025182
noise_inflation,layered,2004,0.4,0,-0.011032,0.0067797,1.143,0.053986,0,0.023123,0.0034286
noise_inflation,layered,2004,0.5,0,0.00094575,0.0067365,1.8178,0.072784,0.013068,0.023451,0.0042079
noise_inflation,layered,2004,0.6,0,-0.00052574,0.0068006,0.26849,0.14488,0.0088781,0.023634,0.004886
noise_inflation,layered,2004,0.7,0,-0.0020215,0.0069312,0.24204,0.11136,0.015986,0.023574,0.0054772
noise_inflation,layered,2004,0.8,0,-0.013614,0.0070272,3.5819,0.17157,0.0090798,0.023626,0.0059727
noise_inflation,layered,2004,0.9,0,-0.017626,0.0071045,1.1973,0.19905,0.0078095,0.023733,0.0063376
noise_inflation,layered,2004,1,0,0.0012793,0.0071802,1.1502,0.17058,0.011998,0.023773,0.0066737
noise_inflation,layered,2004,1.1,0,-0.00043707,0.0072964,0.84922,0.16514,0.013919,0.023831,0.0069681
noise_inflation,layered,2004,1.2,0,-0.009803,0.0072314,8.764,0.13645,0.0169,0.023565,0.0072187
noise_inflation,layered,2004,1.3,0,-0.0055145,0.0071319,2.2096,0.10462,0.019522,0.023502,0.0074705
noise_inflation,layered,2004,1.4,0,-0.0009587,0.0071107,1.121,0.079118,0.018925,0.023331,0.0076918
noise_inflation,layered,2004,1.5,0,-0.0041921,0.0070307,0.4079,0.066182,0.026559,0.023326,0.0078725
noise_inflation,layered,2004,1.6,0,-0.014974,0.0069481,0.58942,0.083248,0.015205,0.02317,0.0079946
noise_inflation,layered,2004,1.7,0,0.00038578,0.0069938,1.2703,0.069304,0.011124,0.023172,0.0080883
noise_inflation,layered,2004,1.8,0,0.0028047,0.0069404,5.4809,0.058774,0.01751,0.023376,0.0081245
noise_inflation,layered,2004,1.9,0,0.00088002,0.0069372,0.6291,0.049208,0.024778,0.023441,0.00811
noise_inflation,layered,2004,2,0,0.0024231,0.0069542,1.0914,0.04501,0.033319,0.023454,0.0080469
noise_inflation,layered,2004,2.1,0,-0.0046709,0.0068997,0.58742,0.043606,0.02413,0.023239,0.0079138
noise_inflation,layered,2004,2.2,0,0.0036223,0.0068725,2.3332,0.05316,0.024916,0.02336,0.0077284
noise_inflation,layered,2004,2.3,0,-0.0021187,0.0069298,0.35715,0.055965,0.030076,0.023385,0.0075831
noise_inflation,layered,2004,2.4,0,-0.0034281,0.0069983,1.3389,0.060326,0.027502,0.023384,0.0073862
noise_inflation,layered,2004,2.5,0,-7.9251e-05,0.0069072,1.4196,0.054576,0.038689,0.023381,0.0072222
noise_inflation,layered,2004,2.6,0,-0.01381,0.0068758,0.66018,0.054363,0.041681,0.023402,0.0070582
noise_inflation,layered,2004,2.7,0,-0.0016971,0.0069082,1.7622,0.051621,0.042112,0.023416,0.0068635
noise_inflation,layered,2004,2.8,0,0.0028084,0.006893,0.37044,0.050419,0.051158,0.023479,0.0066731
noise_inflation,layered,2004,2.9,0,-0.0033788,0.0069349,2.1465,0.043768,0.059438,0.023482,0.006438
noise_inflation,layered,2004,3,0,-0.0045851,0.0070009,2.0724,0.049533,0.059182,0.023513,0.0061759
noise_inflation,layered,2004,3.1,0,0.0084038,0.0071605,0.25094,0.047422,0.042593,0.023544,0.0058799
noise_inflation,layered,2004,3.2,0,0.0053437,0.0070887,1.0289,0.048064,0.054143,0.023634,0.0055917
noise_inflation,layered,2004,3.3,0,0.0027386,0.006967,0.9176,0.047334,0.051211,0.023572,0.0053177
noise_inflation,layered,2004,3.4,0,-0.0033272,0.0069603,1.7932,0.047658,0.055328,0.023615,0.0050571
noise_inflation,layered,2004,3.5,0,0.0015685,0.0069661,4.1419,0.046874,0.06813,0.023814,0.0048092
noise_inflation,layered,2004,3.6,0,0.00035865,0.0070585,3.782,0.045359,0.071172,0.023807,0.0045735
noise_inflation,layered,2004,3.7,0,-0.0021162,0.0069905,1.0699,0.058551,0.091435,0.023996,0.0043494
noise_inflation,layered,2004,3.8,0,-0.0023752,0.0070947,1.8802,0.089525,0.13086,0.024496,0.0041362
noise_inflation,layered,2004,3.9,0,-0.0047293,0.0072634,1.437,0.086366,0.13856,0.024637,0.0039335
noise_inflation,layered,2004,4,0,-0.0019213,0.0072078,1.0917,0.092027,0.14516,0.024858,0.0037407
noise_inflation,layered,2004,4.1,0,6.0019e-05,0.007138,1.0172,0.08602,0.14549,0.024982,0.0035574
noise_inflation,layered,2004,4.2,0,0.0016904,0.0071175,1.1758,0.089898,0.1725,0.025537,0.003383
noise_inflation,layered,2004,4.3,0,-0.0051379,0.0071671,2.1083,0.089058,0.17633,0.02574,0.0032172
noise_inflation,layered,2004,4.4,0,-0.0054781,0.0072459,1.3981,0.088532,0.1829,0.025965,0.0030596
noise_inflation,layered,2004,4.5,0,-0.0041249,0.0073494,2.6309,0.093531,0.18544,0.026137,0.0029096
noise_inflation,layered,2004,4.6,0,0.0044375,0.0073944,0.17447,0.096985,0.19594,0.02639,0.002767
noise_inflation,layered,2004,4.7,0,0.0057642,0.0074435,2.7086,0.1074,0.2188,0.027036,0.0026314
noise_inflation,layered,2004,4.8,0,-0.0065978,0.007422,0.079801,0.10394,0.19405,0.026518,0.0025024
noise_inflation,layered,2004,4.9,0,-0.0018583,0.0075558,0.36585,0.10626,0.20267,0.026469,0.0023798
noise_inflation,layered,2004,5,0,-0.0025297,0.0076494,1.3301,0.11335,0.19376,0.02634,0.0022632
noise_inflation,layered,2004,5.1,0,0.0056732,0.0077582,2.8979,0.11244,0.1954,0.026293,0.0021522
noise_inflation,layered,2004,5.2,0,-0.0067139,0.0077547,4.2799,0.13432,0.20416,0.026423,0.0020468
noise_inflation,layered,2004,5.3,0,-0.0081358,0.0081833,1.1344,0.13015,0.21129,0.026791,0.0019464
noise_inflation,layered,2004,5.4,0,-0.004294,0.0084065,0.28817,0.15001,0.21001,0.02649,0.0018511
noise_inflation,layered,2004,5.5,0,-0.0033924,0.0088278,0.096631,0.14232,0.2198,0.02679,0.0017603
noise_inflation,layered,2004,5.6,0,0.00059147,0.0090613,2.7994,0.14667,0.2204,0.026772,0.0016741
noise_inflation,layered,2004,5.7,0,-0.0034981,0.0096051,1.3425,0.12822,0.22973,0.026808,0.001592
noise_inflation,layered,2004,5.8,0,-0.0036329,0.00983,3.0942,0.11976,0.22977,0.027228,0.001514
noise_inflation,layered,2004,5.9,0,0.0021787,0.009976,0.14018,0.11679,0.24367,0.027123,0.0014398
noise_inflation,layered,2004,6,0,0.001638,0.010181,0.66251,0.12158,0.24555,0.02712,0.0013692
noise_inflation,layered,2004,6.1,0,-0.0055473,0.010677,1.7665,0.13034,0.27036,0.027584,0.0013021
noise_inflation,layered,2004,6.2,0,-0.012324,0.011008,0.45576,0.11781,0.26311,0.027466,0.0012383
noise_inflation,layered,2004,6.3,0,-0.008148,0.011201,0.096446,0.13694,0.29803,0.027867,0.0011776
noise_inflation,layered,2004,6.4,0,-0.0067455,0.011165,0.26563,0.12893,0.2901,0.027691,0.0011199
noise_inflation,layered,2004,6.5,0,-0.0088577,0.011131,1.3876,0.10753,0.27315,0.027172,0.001065
noise_inflation,layered,2004,6.6,0,-0.001209,0.011117,0.40405,0.11128,0.28207,0.027201,0.0010128
noise_inflation,layered,2004,6.7,0,-0.0029334,0.011017,1.3895,0.12579,0.2993,0.027559,0.00096318
noise_inflation,layered,2004,6.8,0,-0.012637,0.011136,0.71954,0.1168,0.28808,0.027398,0.00091597
noise_inflation,layered,2004,6.9,0,-0.014035,0.010974,0.33143,0.10525,0.28075,0.027223,0.00087108
noise_inflation,layered,2004,7,0,-0.012858,0.01092,2.7661,0.1166,0.30291,0.02752,0.00082839
noise_inflation,layered,2004,7.1,0,-0.007489,0.010905,1.9244,0.12274,0.31826,0.027644,0.00078779
noise_inflation,layered,2004,7.2,0,-0.014826,0.010929,1.4236,0.14828,0.35925,0.028688,0.00074918
noise_inflation,layered,2004,7.3,0,-0.012153,0.010958,1.567,0.14397,0.36216,0.028594,0.00071246
noise_inflation,layered,2004,7.4,0,-0.017227,0.01093,2.4891,0.14259,0.35988,0.028405,0.00067755
noise_inflation,layered,2004,7.5,0,-0.016127,0.011017,2.0118,0.14195,0.36672,0.028514,0.00064434
noise_inflation,layered,2004,7.6,0,-0.012915,0.010985,0.10035,0.15025,0.37483,0.028604,0.00061276
noise_inflation,layered,2004,7.7,0,-0.0079542,0.010882,1.5726,0.12396,0.35168,0.02782,0.00058273
noise_inflation,layered,2004,7.8,0,-0.0072187,0.010679,1.3835,0.13144,0.35859,0.028023,0.00055417
noise_inflation,layered,2004,7.9,0,-0.012183,0.010611,1.7551,0.12005,0.34791,0.027698,0.00052701
noise_inflation,layered,2004,8,3,-0.0081123,0.010598,1.4787,0.12652,0.35806,0.027846,0.00050118
noise_inflation,layered,2004,8.1,3,-0.0065936,0.010326,5.6379,0.13594,0.36418,0.028299,0.00047662
noise_inflation,layered,2004,8.2,3,0.012022,0.0099198,5.1545,0.13927,0.36502,0.028417,0.0005258
noise_inflation,layered,2004,8.3,3,-0.0054197,0.0094756,1.3093,0.12191,0.36746,0.027803,0.0011637
noise_inflation,layered,2004,8.4,3,0.0021891,0.0083847,4.9703,0.17034,0.31963,0.027574,0.0029455
noise_inflation,layered,2004,8.5,3,-0.0076972,0.0077915,6.3765,0.18477,0.30911,0.027451,0.0049874
noise_inflation,layered,2004,8.6,3,-0.0071866,0.0079654,3.0618,0.18208,0.3021,0.027425,0.0069182
noise_inflation,layered,2004,8.7,3,-0.01351,0.0081812,0.26123,0.21688,0.32307,0.02771,0.009202
noise_inflation,layered,2004,8.8,3,-0.0065935,0.0083875,5.3339,0.20902,0.3455,0.028257,0.011528
noise_inflation,layered,2004,8.9,3,-0.0043902,0.0082921,5.1942,0.20561,0.34315,0.028227,0.013843
noise_inflation,layered,2004,9,3,0.00074053,0.0084374,7.3753,0.22025,0.34605,0.028307,0.016292
noise_inflation,layered,2004,9.1,3,-0.0036392,0.0087243,6.1006,0.23221,0.34561,0.028345,0.018711
noise_inflation,layered,2004,9.2,3,-0.0064712,0.008918,1.9106,0.23585,0.3562,0.028837,0.021506
noise_inflation,layered,2004,9.3,3,-0.015641,0.0089148,14.485,0.2278,0.36769,0.029167,0.024223
noise_inflation,layered,2004,9.4,3,-0.010642,0.0091031,0.40271,0.19688,0.35465,0.028982,0.027116
noise_inflation,layered,2004,9.5,3,-0.017286,0.0088592,0.22896,0.18943,0.40819,0.029895,0.030568
noise_inflation,layered,2004,9.6,3,-0.014268,0.0085739,16.139,0.17645,0.42905,0.030551,0.034216
noise_inflation,layered,2004,9.7,3,-0.0072499,0.0083436,3.8634,0.18149,0.42229,0.030248,0.0382
noise_inflation,layered,2004,9.8,3,0.0078258,0.00816,3.0159,0.1842,0.41853,0.030361,0.042009
noise_inflation,layered,2004,9.9,3,0.0092347,0.0089815,10.984,0.18954,0.40777,0.030534,0.045773
noise_inflation,layered,2004,10,3,-0.0054074,0.0090842,0.81407,0.16924,0.38737,0.029148,0.049366
noise_inflation,layered,2004,10.1,3,-0.0055382,0.0088297,0.94275,0.16708,0.38721,0.029086,0.052682
noise_inflation,layered,2004,10.2,3,-0.0039118,0.0090202,6.281,0.16258,0.40179,0.029191,0.056083
noise_inflation,layered,2004,10.3,3,-0.010901,0.0090481,1.027,0.15606,0.41429,0.029384,0.059545
noise_inflation,layered,2004,10.4,3,0.0037298,0.0095456,2.7414,0.14875,0.42423,0.029445,0.062856
noise_inflation,layered,2004,10.5,3,-0.0016729,0.009883,4.8238,0.16061,0.41153,0.029501,0.065713
noise_inflation,layered,2004,10.6,3,-0.001137,0.0099509,0.74147,0.17472,0.40205,0.029548,0.06895
noise_inflation,layered,2004,10.7,3,0.0047092,0.0097297,8.1486,0.17004,0.41009,0.030045,0.072364
noise_inflation,layered,2004,10.8,3,-0.0051426,0.0098825,2.6722,0.17526,0.4031,0.030512,0.076213
noise_inflation,layered,2004,10.9,3,-0.014667,0.01014,8.3817,0.16184,0.45019,0.031134,0.079753
noise_inflation,layered,2004,11,3,0.00020921,0.010444,0.24501,0.16867,0.40821,0.031022,0.084007
noise_inflation,layered,2004,11.1,3,-0.016672,0.010419,2.4012,0.18524,0.46559,0.03237,0.089155
noise_inflation,layered,2004,11.2,3,-0.014085,0.010329,2.7726,0.1885,0.50845,0.033976,0.094162
noise_inflation,layered,2004,11.3,3,0.010657,0.0101,1.9296,0.18178,0.43597,0.033291,0.099962
noise_inflation,layered,2004,11.4,3,0.0022915,0.010081,0.2746,0.192,0.46593,0.034495,0.10573
noise_inflation,layered,2004,11.5,3,0.0092951,0.0097854,2.8405,0.18945,0.43191,0.033929,0.11151
noise_inflation,layered,2004,11.6,3,0.0063656,0.0096529,2.7834,0.18995,0.45574,0.034827,0.11714
noise_inflation,layered,2004,11.7,3,0.00069395,0.009511,0.95972,0.18882,0.42714,0.033976,0.12235
noise_inflation,layered,2004,11.8,3,-0.0032091,0.0092924,4.4064,0.19215,0.44645,0.034989,0.12701
noise_inflation,layered,2004,11.9,3,0.0065942,0.0090796,1.4795,0.19139,0.40618,0.034198,0.13177
noise_inflation,layered,2004,12,3,-0.006514,0.0089783,1.3731,0.19221,0.40627,0.034319,0.13594
noise_inflation,layered,2004,12.1,3,-0.0094154,0.0089809,3.0561,0.19947,0.42398,0.03555,0.13973
noise_inflation,layered,2004,12.2,3,-0.0098519,0.0093041,2.5596,0.20721,0.47429,0.037901,0.14342
noise_inflation,layered,2004,12.3,3,-0.0046898,0.010041,1.4849,0.20989,0.49314,0.038973,0.14674
noise_inflation,layered,2004,12.4,3,0.0016214,0.010403,0.62771,0.20853,0.50914,0.039963,0.1496
noise_inflation,layered,2004,12.5,3,-0.0094526,0.010432,2.4466,0.21478,0.51192,0.039887,0.15209
noise_inflation,layered,2004,12.6,3,-0.0069392,0.010199,2.0171,0.22036,0.50459,0.039604,0.1547
noise_inflation,layered,2004,12.7,3,-0.016272,0.010185,2.6324,0.22284,0.50523,0.039742,0.15732
noise_inflation,layered,2004,12.8,3,-0.011848,0.0098078,2.3232,0.2239,0.46328,0.037972,0.16035
noise_inflation,layered,2004,12.9,3,-0.0056124,0.0095963,2.8277,0.22451,0.47867,0.038758,0.16333
noise_inflation,layered,2004,13,3,-0.013505,0.0097943,0.75581,0.22895,0.48977,0.03877,0.1663
noise_inflation,layered,2004,13.1,3,-0.015825,0.0098259,0.091124,0.2308,0.49157,0.038732,0.16867
noise_inflation,layered,2004,13.2,3,-0.017117,0.0098654,1.9196,0.23172,0.49205,0.03875,0.17071
noise_inflation,layered,2004,13.3,3,-0.01901,0.0099068,4.2955,0.23408,0.50518,0.039516,0.17259
noise_inflation,layered,2004,13.4,3,-0.020717,0.010235,3.0001,0.24183,0.52268,0.04005,0.17429
noise_inflation,layered,2004,13.5,3,-0.014878,0.010594,1.1086,0.24521,0.51804,0.039875,0.17664
noise_inflation,layered,2004,13.6,3,-0.01449,0.010438,3.6983,0.23944,0.503,0.038705,0.1789
noise_inflation,layered,2004,13.7,3,-0.0144,0.010433,2.5891,0.24024,0.49633,0.038683,0.18121
noise_inflation,layered,2004,13.8,3,-0.013879,0.010388,0.28504,0.24179,0.50081,0.038931,0.18368
noise_inflation,layered,2004,13.9,3,-0.0097014,0.010371,2.2263,0.24076,0.49002,0.038715,0.1861
noise_inflation,layered,2004,14,3,-0.0014715,0.010423,0.30279,0.24781,0.50281,0.039431,0.18838
noise_inflation,layered,2004,14.1,3,-0.0062329,0.010656,1.7446,0.25031,0.51386,0.039781,0.18992
noise_inflation,layered,2004,14.2,3,-0.0027699,0.010824,3.8093,0.26155,0.54476,0.040804,0.19132
noise_inflation,layered,2004,14.3,3,-0.0078895,0.010999,2.1815,0.25321,0.53483,0.040173,0.19265
noise_inflation,layered,2004,14.4,3,-0.014556,0.010762,1.5042,0.25743,0.54183,0.040395,0.19407
noise_inflation,layered,2004,14.5,3,-0.0084079,0.010549,0.77499,0.2567,0.53949,0.040233,0.19607
noise_inflation,layered,2004,14.6,3,-0.010511,0.010526,1.0381,0.2584,0.54521,0.040314,0.19814
noise_inflation,layered,2004,14.7,3,-0.012616,0.010528,0.26475,0.25772,0.54599,0.040181,0.19987
noise_inflation,layered,2004,14.8,3,-0.0099984,0.010439,3.5731,0.25258,0.54055,0.039806,0.20119
noise_inflation,layered,2004,14.9,3,-0.016555,0.010394,1.802,0.25732,0.56286,0.040234,0.20263
noise_inflation,layered,2004,15,3,-0.012171,0.010524,1.677,0.25607,0.55752,0.040005,0.20387
noise_inflation,layered,2004,15.1,3,-0.015675,0.010452,1.1435,0.25821,0.56508,0.039959,0.20468
noise_inflation,layered,2004,15.2,3,-0.018295,0.010159,0.55054,0.26026,0.57478,0.040124,0.20531
noise_inflation,layered,2004,15.3,3,-0.015626,0.0098996,0.94569,0.25952,0.56818,0.03978,0.2063
noise_inflation,layered,2004,15.4,3,-0.009365,0.0099187,2.5419,0.26178,0.55464,0.0394,0.20734
noise_inflation,layered,2004,15.5,3,-0.021457,0.0098118,0.61633,0.2595,0.54442,0.038839,0.20851
noise_inflation,layered,2004,15.6,3,-0.0093643,0.0099713,2.7787,0.26429,0.53501,0.038736,0.20988
noise_inflation,layered,2004,15.7,3,-0.017378,0.010067,0.71518,0.2627,0.5441,0.038574,0.2114
noise_inflation,layered,2004,15.8,3,-0.0054359,0.010242,1.3485,0.26024,0.57592,0.039574,0.21277
noise_inflation,layered,2004,15.9,3,-0.011605,0.010287,3.1564,0.25921,0.59385,0.039842,0.21431
noise_inflation,layered,2004,16,3,-0.01253,0.010244,2.641,0.26198,0.58276,0.039198,0.21542
noise_inflation,layered,2004,16.1,3,-0.0087919,0.010166,2.0194,0.26604,0.5701,0.038473,0.21646
noise_inflation,layered,2004,16.2,3,0.0032165,0.0099627,2.5058,0.2644,0.57438,0.038543,0.2173
noise_inflation,layered,2004,16.3,3,-2.1836e-05,0.0098461,1.5152,0.26481,0.57706,0.038321,0.21799
noise_inflation,layered,2004,16.4,3,-0.003346,0.0097929,1.8788,0.25553,0.59151,0.038345,0.21898
noise_inflation,layered,2004,16.5,3,-0.0048326,0.0097943,2.4559,0.25447,0.59945,0.038087,0.21972
noise_inflation,layered,2004,16.6,3,0.0020479,0.0098004,0.56475,0.24938,0.60616,0.037896,0.22004
noise_inflation,layered,2004,16.7,3,0.001876,0.010142,2.1811,0.24791,0.61027,0.037268,0.22014
noise_inflation,layered,2004,16.8,3,-0.0012765,0.010464,0.92441,0.24529,0.61001,0.036928,0.21993
noise_inflation,layered,2004,16.9,3,-0.0047689,0.011028,1.2643,0.24262,0.61213,0.036323,0.21967
noise_inflation,layered,2004,17,3,0.0022356,0.011735,0.44823,0.24032,0.61432,0.036169,0.21962
noise_inflation,layered,2004,17.1,3,0.0076662,0.012281,4.4805,0.2511,0.60956,0.03651,0.21943
noise_inflation,layered,2004,17.2,3,0.010202,0.012925,0.3523,0.25675,0.60837,0.036425,0.21988
noise_inflation,layered,2004,17.3,3,-7.5312e-05,0.01335,2.9613,0.25117,0.60951,0.035393,0.22021
noise_inflation,layered,2004,17.4,3,-0.0018807,0.013247,1.2566,0.26248,0.60582,0.035235,0.22054
noise_inflation,layered,2004,17.5,3,0.0052107,0.012905,7.2876,0.27189,0.59978,0.035465,0.22181
noise_inflation,layered,2004,17.6,3,-0.0017056,0.012309,6.9351,0.29141,0.59608,0.035666,0.22374
noise_inflation,layered,2004,17.7,3,-0.018022,0.011091,0.60226,0.28576,0.59617,0.034369,0.22635
noise_inflation,layered,2004,17.8,3,0.010449,0.010027,0.82738,0.31049,0.58676,0.035107,0.22869
noise_inflation,layered,2004,17.9,3,-0.0046302,0.0097005,0.93084,0.30886,0.58213,0.034782,0.23059
noise_inflation,layered,2004,18,3,-0.012181,0.0098255,0.27341,0.3058,0.58059,0.034503,0.23178
noise_inflation,layered,2004,18.1,3,-0.0023002,0.010322,0.7118,0.30258,0.58736,0.03455,0.23235
noise_inflation,layered,2004,18.2,3,0.00064649,0.010401,0.79576,0.28222,0.58834,0.0336,0.2325
noise_inflation,layered,2004,18.3,3,0.0029352,0.010814,0.67094,0.26767,0.571,0.032849,0.2335
noise_inflation,layered,2004,18.4,3,-0.0020355,0.011472,0.36839,0.27201,0.57421,0.033223,0.23522
noise_inflation,layered,2004,18.5,3,-0.0086924,0.012156,1.24,0.25342,0.56944,0.032242,0.23826
noise_inflation,layered,2004,18.6,3,-0.010803,0.01281,1.6202,0.24917,0.56675,0.032003,0.24055
noise_inflation,layered,2004,18.7,3,-0.0061117,0.013521,2.8011,0.24177,0.56215,0.03157,0.24246
noise_inflation,layered,2004,18.8,3,-0.016266,0.013821,4.3042,0.24555,0.55795,0.031421,0.24471
noise_inflation,layered,2004,18.9,3,-0.009661,0.014084,0.58279,0.23315,0.55342,0.030996,0.24715
noise_inflation,layered,2004,19,3,-0.011123,0.014041,0.18153,0.22569,0.54923,0.030813,0.24893
noise_inflation,layered,2004,19.1,3,-0.013183,0.014125,0.36651,0.22604,0.55068,0.030867,0.25021
noise_inflation,layered,2004,19.2,3,-0.021177,0.014381,1.8307,0.21918,0.53991,0.030647,0.25076
noise_inflation,layered,2004,19.3,3,-0.031323,0.014248,2.4281,0.21499,0.53597,0.030677,0.2509
noise_inflation,layered,2004,19.4,3,-0.024509,0.014341,6.5784,0.2149,0.53832,0.030623,0.2511
